id,timestamp,device_timestamp,freeheapmemory,networktrafficvolume,packetsize,responsetime,errorrate,powerconsumption
20388,2024-08-25 12:07:40.704907+00,96963,48312,0,0,-1,0,0.02
20389,2024-08-25 12:07:41.702523+00,97963,48312,0,0,-1,0,0.03
20390,2024-08-25 12:07:42.713201+00,98963,48312,0,0,-1,0,0.05
20391,2024-08-25 12:07:43.745889+00,99963,48312,0,0,-1,0,0.09
20392,2024-08-25 12:07:44.706165+00,100963,48312,0,0,-1,0,0.05
20393,2024-08-25 12:07:45.70743+00,101963,48312,0,0,-1,0,0
20394,2024-08-25 12:07:46.726546+00,102963,48312,0,0,-1,0,0.02
20395,2024-08-25 12:07:47.694818+00,103963,48312,0,0,-1,0,0.02
20396,2024-08-25 12:07:48.700411+00,104963,48312,0,0,-1,0,0.05
20397,2024-08-25 12:07:49.733026+00,105963,48312,0,0,-1,0,0.03
20398,2024-08-25 12:07:50.723013+00,106963,48312,0,0,-1,0,0.03
20399,2024-08-25 12:07:51.810461+00,107963,48312,0,0,-1,0,0.1
20400,2024-08-25 12:07:52.728952+00,108963,48312,0,0,-1,0,0.12
20401,2024-08-25 12:07:53.694543+00,109963,48312,0,0,-1,0,0.05
20402,2024-08-25 12:07:54.712859+00,110963,48312,0,0,-1,0,0.02
20403,2024-08-25 12:07:55.742576+00,111963,48312,0,0,-1,0,0.02
20404,2024-08-25 12:07:56.71968+00,112963,48312,0,0,-1,0,0.02
20405,2024-08-25 12:07:57.70551+00,113963,48312,0,0,-1,0,0.05
20406,2024-08-25 12:07:58.711725+00,114963,48312,0,0,-1,0,0.03
20407,2024-08-25 12:07:59.698131+00,115963,48312,0,0,-1,0,0.03
20408,2024-08-25 12:08:00.721169+00,116963,48312,0,0,-1,0,0.12
20409,2024-08-25 12:08:01.711516+00,117963,48312,0,0,-1,0,0.1
20410,2024-08-25 12:08:02.712509+00,118963,48312,0,0,-1,0,0.1
20411,2024-08-25 12:08:03.738426+00,119963,48312,0,0,-1,0,0.02
20412,2024-08-25 12:08:04.707881+00,120963,48312,0,0,-1,0,0.02
20413,2024-08-25 12:08:05.704052+00,121963,48312,0,0,-1,0,0.02
20414,2024-08-25 12:08:06.718652+00,122963,48312,0,0,-1,0,0.02
20415,2024-08-25 12:08:07.708776+00,123963,48312,0,0,-1,0,0.03
20416,2024-08-25 12:08:08.713177+00,124963,48312,0,0,-1,0,0.07
20417,2024-08-25 12:08:09.747233+00,125963,48312,0,0,-1,0,0.03
20418,2024-08-25 12:08:10.723787+00,126963,48312,0,0,-1,0,0.03
20419,2024-08-25 12:08:11.726505+00,127963,48312,0,0,-1,0,0.14
20420,2024-08-25 12:08:12.722457+00,128963,48312,0,0,-1,0,0.07
20421,2024-08-25 12:08:13.742197+00,129963,48312,0,0,-1,0,0.02
20422,2024-08-25 12:08:14.71021+00,130963,48312,0,0,-1,0,0.03
20423,2024-08-25 12:08:15.708489+00,131963,48312,0,0,-1,0,0.02
20424,2024-08-25 12:08:16.715189+00,132963,48312,0,0,-1,0,0.03
20425,2024-08-25 12:08:17.714012+00,133963,48312,0,0,-1,0,0.02
20426,2024-08-25 12:08:18.729404+00,134963,48312,0,0,-1,0,0.03
20427,2024-08-25 12:08:19.714014+00,135963,48312,0,0,-1,0,0.1
20428,2024-08-25 12:08:20.725711+00,136963,48312,0,0,-1,0,0.09
20429,2024-08-25 12:08:21.748387+00,137963,48312,0,0,-1,0,0.02
20430,2024-08-25 12:08:22.733659+00,138963,48312,0,0,-1,0,0.02
20431,2024-08-25 12:08:23.695034+00,139963,48312,0,0,-1,0,0.02
20432,2024-08-25 12:08:24.724726+00,140963,48312,0,0,-1,0,0.05
20433,2024-08-25 12:08:25.707171+00,141963,48312,0,0,-1,0,0.03
20434,2024-08-25 12:08:26.716427+00,142963,48312,0,0,-1,0,0.05
20435,2024-08-25 12:08:27.713729+00,143963,48312,0,0,-1,0,0.05
20436,2024-08-25 12:08:28.730989+00,144963,48312,0,0,-1,0,0.07
20437,2024-08-25 12:08:29.709362+00,145963,48312,0,0,-1,0,0.07
20438,2024-08-25 12:08:30.739573+00,146963,48312,0,0,-1,0,0.02
20439,2024-08-25 12:08:31.712038+00,147963,48312,0,0,-1,0,0.02
20440,2024-08-25 12:08:32.723196+00,148963,48312,0,0,-1,0,0.02
20441,2024-08-25 12:08:33.723344+00,149963,48312,0,0,-1,0,0.02
20442,2024-08-25 12:08:34.709695+00,150963,48312,0,0,-1,0,0.02
20443,2024-08-25 12:08:35.72571+00,151963,48312,0,0,-1,0,0.03
20444,2024-08-25 12:08:36.701761+00,152963,48312,0,0,-1,0,0.05
20445,2024-08-25 12:08:37.705946+00,153963,48312,0,0,-1,0,0.09
20446,2024-08-25 12:08:38.701226+00,154963,48312,0,0,-1,0,0.07
20447,2024-08-25 12:08:39.748105+00,155963,48312,0,0,-1,0,0.1
20448,2024-08-25 12:08:40.723651+00,156963,48312,0,0,-1,0,0.02
20449,2024-08-25 12:08:41.716733+00,157963,48312,0,0,-1,0,0.02
20450,2024-08-25 12:08:42.73419+00,158963,48312,0,0,-1,0,0.02
20451,2024-08-25 12:08:43.714752+00,159963,48312,0,0,-1,0,0.02
20452,2024-08-25 12:08:44.706177+00,160963,48312,0,0,-1,0,0.02
20453,2024-08-25 12:08:45.747717+00,161963,48312,0,0,-1,0,0.02
20454,2024-08-25 12:08:46.69683+00,162963,48312,0,0,-1,0,0.07
20455,2024-08-25 12:08:47.716507+00,163963,48312,0,0,-1,0,0.03
20456,2024-08-25 12:08:48.71869+00,164963,48312,0,0,-1,0,0.05
20457,2024-08-25 12:08:49.714306+00,165963,48312,0,0,-1,0,0.07
20458,2024-08-25 12:08:50.731994+00,166963,48312,0,0,-1,0,0.09
20459,2024-08-25 12:08:51.801336+00,167963,48312,0,0,-1,0,0.03
20460,2024-08-25 12:08:52.746507+00,168963,48312,0,0,-1,0,0.09
20461,2024-08-25 12:08:53.752772+00,169999,47984,0,0,-1,0,0.03
20462,2024-08-25 12:08:54.75592+00,170999,48312,0,0,-1,0,0.05
20463,2024-08-25 12:08:55.782728+00,171999,48312,0,0,-1,0,0.05
20464,2024-08-25 12:08:56.774697+00,172999,48312,0,0,-1,0,0.05
20465,2024-08-25 12:08:57.757972+00,173999,48312,0,0,-1,0,0.07
20466,2024-08-25 12:08:58.75189+00,174999,48312,0,0,-1,0,0.05
20467,2024-08-25 12:08:59.751845+00,175999,48312,0,0,-1,0,0.03
20468,2024-08-25 12:09:00.745084+00,176999,48312,0,0,-1,0,0.09
20469,2024-08-25 12:09:01.745279+00,177999,48312,0,0,-1,0,0.09
20470,2024-08-25 12:09:02.869193+00,179135,47984,0,0,-1,0,0.05
20471,2024-08-25 12:09:03.882006+00,180135,48312,0,0,-1,0,0.07
20472,2024-08-25 12:09:04.890952+00,181135,48312,0,0,-1,0,0.07
20473,2024-08-25 12:09:05.873454+00,182135,48312,0,0,-1,0,0.05
